Job Title,Company,Location,Experience,Salary,Link
Data Engineer,Accenture,"Mumbai, Hyderabad",2-4 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-hyderabad-2-to-4-years-171125922980
Data Engineer,Accenture,"Mumbai, Hyderabad",2-4 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-hyderabad-2-to-4-years-171125922978
Data Scientist - Machine Learning/Artificial Intelligence,Leading Client,Hyderabad,5-7 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-machine-learning-artificial-intelligence-zorba-consulting-hyderabad-5-to-7-years-141125919441
Data Scientist Engineer,360DigiTMG,Hyderabad,2-7 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-engineer-360digitmg-hyderabad-2-to-7-years-110925501230
Data engineer,Leading Client,Hyderabad,4-6 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-growel-softech-pvt-ltd-hyderabad-4-to-6-years-101125909303
Data Scientist,ADQ Services,Hyderabad,1-3 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-adq-services-hyderabad-1-to-3-years-270225501489
Data Scientist,Syren Cloud Inc,Hyderabad,3-6 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-syren-cloud-inc-hyderabad-3-to-6-years-050725500346
Data Scientist,Veniso Solutions,Hyderabad,2-7 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-veniso-solutions-hyderabad-2-to-7-years-040822501312
Data Analyst,Apptad,"Prayagraj, Varanasi, Ghaziabad, Kanpur, Lucknow, Agra",0-3 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-analyst-apptad-inc-prayagraj-varanasi-ghaziabad-kanpur-lucknow-agra-0-to-3-years-251125508029
Data Analyst,Wipro,Hyderabad,3-8 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-analyst-wipro-limited-hyderabad-3-to-8-years-211125934056
Tableau Developer/Data Engineer,Nublogics,Hyderabad,2-5 Yrs,Not Disclosed,https://www.naukri.com/job-listings-tableau-developer-data-engineer-nublogics-hyderabad-2-to-5-years-251024501643
Data Scientist,Amgen Inc,Hyderabad,3-7 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-amgen-inc-hyderabad-3-to-7-years-141125920290
Data Scientist,IDESLABS,Hyderabad,5-15 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-ideslabs-private-limited-hyderabad-5-to-15-years-070324502344
Data Scientist,Krazy Mantra It,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",6-9 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-krazy-mantra-group-of-companies-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-6-to-9-years-060225503614
Data Analyst,Leading Client,Hyderabad,2-5 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-analyst-4s-advisory-hyderabad-2-to-5-years-201125930632
Data Analyst,TechBlocks,"Hybrid - Hyderabad, Ahmedabad",4-9 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-analyst-techblocks-hyderabad-ahmedabad-4-to-9-years-131125028293
Data Analyst (Tableau+Alteryx),Biz Tecno,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",4-9 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-analyst-tableau-alteryx-biz-infotecno-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-9-years-130125502644
Data Scientist,Solenis,Hyderabad,5-8 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-solenis-hyderabad-5-to-8-years-180925501829
Data Engineer,Accenture,"Mumbai, Hyderabad",2-4 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-hyderabad-2-to-4-years-171125922984
Data Engineer,Accenture,"Mumbai, Hyderabad",2-4 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-hyderabad-2-to-4-years-171125922981
Data Engineer,Accenture,"Mumbai, Hyderabad",2-4 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-hyderabad-2-to-4-years-171125922980
Data Engineer,Accenture,"Mumbai, Hyderabad",2-4 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-hyderabad-2-to-4-years-171125922978
Data Scientist - Machine Learning/Artificial Intelligence,Leading Client,Hyderabad,5-7 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-machine-learning-artificial-intelligence-zorba-consulting-hyderabad-5-to-7-years-141125919441
Data Scientist Engineer,360DigiTMG,Hyderabad,2-7 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-engineer-360digitmg-hyderabad-2-to-7-years-110925501230
Data engineer,Leading Client,Hyderabad,4-6 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-growel-softech-pvt-ltd-hyderabad-4-to-6-years-101125909303
Data Scientist,ADQ Services,Hyderabad,1-3 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-adq-services-hyderabad-1-to-3-years-270225501489
Data Scientist,Syren Cloud Inc,Hyderabad,3-6 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-syren-cloud-inc-hyderabad-3-to-6-years-050725500346
Data Scientist,Veniso Solutions,Hyderabad,2-7 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-veniso-solutions-hyderabad-2-to-7-years-040822501312
Data Analyst,Apptad,"Prayagraj, Varanasi, Ghaziabad, Kanpur, Lucknow, Agra",0-3 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-analyst-apptad-inc-prayagraj-varanasi-ghaziabad-kanpur-lucknow-agra-0-to-3-years-251125508029
Data Analyst,Wipro,Hyderabad,3-8 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-analyst-wipro-limited-hyderabad-3-to-8-years-211125934056
Tableau Developer/Data Engineer,Nublogics,Hyderabad,2-5 Yrs,Not Disclosed,https://www.naukri.com/job-listings-tableau-developer-data-engineer-nublogics-hyderabad-2-to-5-years-251024501643
Data Scientist,Amgen Inc,Hyderabad,3-7 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-amgen-inc-hyderabad-3-to-7-years-141125920290
Data Scientist,IDESLABS,Hyderabad,5-15 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-ideslabs-private-limited-hyderabad-5-to-15-years-070324502344
Data Scientist,Krazy Mantra It,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",6-9 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-krazy-mantra-group-of-companies-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-6-to-9-years-060225503614
Data Analyst,Leading Client,Hyderabad,2-5 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-analyst-4s-advisory-hyderabad-2-to-5-years-201125930632
Data Analyst,TechBlocks,"Hybrid - Hyderabad, Ahmedabad",4-9 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-analyst-techblocks-hyderabad-ahmedabad-4-to-9-years-131125028293
Data Analyst (Tableau+Alteryx),Biz Tecno,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",4-9 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-analyst-tableau-alteryx-biz-infotecno-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-9-years-130125502644
Data Scientist,Solenis,Hyderabad,5-8 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-solenis-hyderabad-5-to-8-years-180925501829
Data Engineer,Accenture,"Mumbai, Hyderabad",2-4 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-hyderabad-2-to-4-years-171125922984
Data Engineer,Accenture,"Mumbai, Hyderabad",2-4 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-hyderabad-2-to-4-years-171125922981
Data Engineer,Accenture,"Mumbai, Hyderabad",2-4 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-hyderabad-2-to-4-years-171125922980
Data Engineer,Accenture,"Mumbai, Hyderabad",2-4 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-hyderabad-2-to-4-years-171125922978
Data Scientist - Machine Learning/Artificial Intelligence,Leading Client,Hyderabad,5-7 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-machine-learning-artificial-intelligence-zorba-consulting-hyderabad-5-to-7-years-141125919441
Data Scientist Engineer,360DigiTMG,Hyderabad,2-7 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-engineer-360digitmg-hyderabad-2-to-7-years-110925501230
Data engineer,Leading Client,Hyderabad,4-6 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-growel-softech-pvt-ltd-hyderabad-4-to-6-years-101125909303
Data Scientist,ADQ Services,Hyderabad,1-3 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-adq-services-hyderabad-1-to-3-years-270225501489
Data Scientist,Syren Cloud Inc,Hyderabad,3-6 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-syren-cloud-inc-hyderabad-3-to-6-years-050725500346
Data Scientist,Veniso Solutions,Hyderabad,2-7 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-veniso-solutions-hyderabad-2-to-7-years-040822501312
Data Analyst,Apptad,"Prayagraj, Varanasi, Ghaziabad, Kanpur, Lucknow, Agra",0-3 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-analyst-apptad-inc-prayagraj-varanasi-ghaziabad-kanpur-lucknow-agra-0-to-3-years-251125508029
Data Analyst,Wipro,Hyderabad,3-8 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-analyst-wipro-limited-hyderabad-3-to-8-years-211125934056
Tableau Developer/Data Engineer,Nublogics,Hyderabad,2-5 Yrs,Not Disclosed,https://www.naukri.com/job-listings-tableau-developer-data-engineer-nublogics-hyderabad-2-to-5-years-251024501643
Data Scientist,Amgen Inc,Hyderabad,3-7 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-amgen-inc-hyderabad-3-to-7-years-141125920290
Data Scientist,IDESLABS,Hyderabad,5-15 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-ideslabs-private-limited-hyderabad-5-to-15-years-070324502344
Data Scientist,Krazy Mantra It,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",6-9 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-krazy-mantra-group-of-companies-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-6-to-9-years-060225503614
Data Analyst,Leading Client,Hyderabad,2-5 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-analyst-4s-advisory-hyderabad-2-to-5-years-201125930632
Data Analyst,TechBlocks,"Hybrid - Hyderabad, Ahmedabad",4-9 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-analyst-techblocks-hyderabad-ahmedabad-4-to-9-years-131125028293
Data Analyst (Tableau+Alteryx),Biz Tecno,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",4-9 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-analyst-tableau-alteryx-biz-infotecno-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-9-years-130125502644
Data Scientist,Solenis,Hyderabad,5-8 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-solenis-hyderabad-5-to-8-years-180925501829
Data Engineer,Accenture,"Mumbai, Hyderabad",2-4 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-hyderabad-2-to-4-years-171125922984
Data Engineer,Accenture,"Mumbai, Hyderabad",2-4 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-hyderabad-2-to-4-years-171125922981
Data Engineer,Accenture,"Mumbai, Hyderabad",2-4 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-hyderabad-2-to-4-years-171125922980
Data Engineer,Accenture,"Mumbai, Hyderabad",2-4 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-hyderabad-2-to-4-years-171125922978
Data Scientist - Machine Learning/Artificial Intelligence,Leading Client,Hyderabad,5-7 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-machine-learning-artificial-intelligence-zorba-consulting-hyderabad-5-to-7-years-141125919441
Data Scientist Engineer,360DigiTMG,Hyderabad,2-7 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-engineer-360digitmg-hyderabad-2-to-7-years-110925501230
Data engineer,Leading Client,Hyderabad,4-6 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-growel-softech-pvt-ltd-hyderabad-4-to-6-years-101125909303
Data Scientist,ADQ Services,Hyderabad,1-3 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-adq-services-hyderabad-1-to-3-years-270225501489
Data Scientist,Syren Cloud Inc,Hyderabad,3-6 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-syren-cloud-inc-hyderabad-3-to-6-years-050725500346
Data Scientist,Veniso Solutions,Hyderabad,2-7 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-veniso-solutions-hyderabad-2-to-7-years-040822501312
Data Analyst,Apptad,"Prayagraj, Varanasi, Ghaziabad, Kanpur, Lucknow, Agra",0-3 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-analyst-apptad-inc-prayagraj-varanasi-ghaziabad-kanpur-lucknow-agra-0-to-3-years-251125508029
Data Analyst,Wipro,Hyderabad,3-8 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-analyst-wipro-limited-hyderabad-3-to-8-years-211125934056
Tableau Developer/Data Engineer,Nublogics,Hyderabad,2-5 Yrs,Not Disclosed,https://www.naukri.com/job-listings-tableau-developer-data-engineer-nublogics-hyderabad-2-to-5-years-251024501643
Data Scientist,Amgen Inc,Hyderabad,3-7 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-amgen-inc-hyderabad-3-to-7-years-141125920290
Data Scientist,IDESLABS,Hyderabad,5-15 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-ideslabs-private-limited-hyderabad-5-to-15-years-070324502344
Data Scientist,Krazy Mantra It,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",6-9 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-krazy-mantra-group-of-companies-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-6-to-9-years-060225503614
Data Analyst,Leading Client,Hyderabad,2-5 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-analyst-4s-advisory-hyderabad-2-to-5-years-201125930632
Data Analyst,TechBlocks,"Hybrid - Hyderabad, Ahmedabad",4-9 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-analyst-techblocks-hyderabad-ahmedabad-4-to-9-years-131125028293
Data Analyst (Tableau+Alteryx),Biz Tecno,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",4-9 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-analyst-tableau-alteryx-biz-infotecno-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-9-years-130125502644
Data Scientist,Solenis,Hyderabad,5-8 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-solenis-hyderabad-5-to-8-years-180925501829
Data Engineer,Accenture,"Mumbai, Hyderabad",2-4 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-hyderabad-2-to-4-years-171125922984
Data Engineer,Accenture,"Mumbai, Hyderabad",2-4 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-hyderabad-2-to-4-years-171125922981
Data Engineer,Accenture,"Mumbai, Hyderabad",2-4 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-hyderabad-2-to-4-years-171125922980
Data Engineer,Accenture,"Mumbai, Hyderabad",2-4 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-hyderabad-2-to-4-years-171125922978
Data Scientist - Machine Learning/Artificial Intelligence,Leading Client,Hyderabad,5-7 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-machine-learning-artificial-intelligence-zorba-consulting-hyderabad-5-to-7-years-141125919441
Data Scientist Engineer,360DigiTMG,Hyderabad,2-7 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-engineer-360digitmg-hyderabad-2-to-7-years-110925501230
Data engineer,Leading Client,Hyderabad,4-6 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-growel-softech-pvt-ltd-hyderabad-4-to-6-years-101125909303
Data Scientist,ADQ Services,Hyderabad,1-3 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-adq-services-hyderabad-1-to-3-years-270225501489
Data Scientist,Syren Cloud Inc,Hyderabad,3-6 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-syren-cloud-inc-hyderabad-3-to-6-years-050725500346
Data Scientist,Veniso Solutions,Hyderabad,2-7 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-veniso-solutions-hyderabad-2-to-7-years-040822501312
Data Analyst,Apptad,"Prayagraj, Varanasi, Ghaziabad, Kanpur, Lucknow, Agra",0-3 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-analyst-apptad-inc-prayagraj-varanasi-ghaziabad-kanpur-lucknow-agra-0-to-3-years-251125508029
Data Analyst,Wipro,Hyderabad,3-8 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-analyst-wipro-limited-hyderabad-3-to-8-years-211125934056
Tableau Developer/Data Engineer,Nublogics,Hyderabad,2-5 Yrs,Not Disclosed,https://www.naukri.com/job-listings-tableau-developer-data-engineer-nublogics-hyderabad-2-to-5-years-251024501643
Data Scientist,Amgen Inc,Hyderabad,3-7 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-amgen-inc-hyderabad-3-to-7-years-141125920290
Data Scientist,IDESLABS,Hyderabad,5-15 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-ideslabs-private-limited-hyderabad-5-to-15-years-070324502344
Data Scientist,Krazy Mantra It,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",6-9 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-krazy-mantra-group-of-companies-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-6-to-9-years-060225503614
Data Analyst,Leading Client,Hyderabad,2-5 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-analyst-4s-advisory-hyderabad-2-to-5-years-201125930632
Data Analyst,TechBlocks,"Hybrid - Hyderabad, Ahmedabad",4-9 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-analyst-techblocks-hyderabad-ahmedabad-4-to-9-years-131125028293
Data Analyst (Tableau+Alteryx),Biz Tecno,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",4-9 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-analyst-tableau-alteryx-biz-infotecno-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-9-years-130125502644
Data Scientist,Solenis,Hyderabad,5-8 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-solenis-hyderabad-5-to-8-years-180925501829
Data Engineer,Accenture,"Mumbai, Hyderabad",2-4 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-hyderabad-2-to-4-years-171125922984
Data Engineer,Accenture,"Mumbai, Hyderabad",2-4 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-hyderabad-2-to-4-years-171125922981
Data Engineer,Accenture,"Mumbai, Hyderabad",2-4 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-hyderabad-2-to-4-years-171125922980
Data Engineer,Accenture,"Mumbai, Hyderabad",2-4 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-hyderabad-2-to-4-years-171125922978
Data Scientist - Machine Learning/Artificial Intelligence,Leading Client,Hyderabad,5-7 Yrs,Not Disclosed,https://www.naukri.com/job-listings-data-scientist-machine-learning-artificial-intelligence-zorba-consulting-hyderabad-5-to-7-years-141125919441
